uuid,age,gender,education,occupation,country,race,nationality,income_category,target_words,n_texts,repeat_id,q_aut_1,q_aut_2,q_aut_3,q_aut_4,q_com_1,q_com_2,q_com_3,q_com_4,q_rel_1,q_rel_2,q_rel_3,q_rel_4,word_count,llm_aut,llm_com,llm_rel
22ef68f72eca4a8d8fcab2d16b7a41ce,45 - 49,Female,High School,food_service_manager,USA,Hispanic or Latino,Ecuadorian,"From $55,001 to $89,744",300,1,2,3,3,3,4,5,5,4,4,5,4,4,5,267,3,4,3
22ef68f72eca4a8d8fcab2d16b7a41ce,45 - 49,Female,High School,food_service_manager,USA,Hispanic or Latino,Ecuadorian,"From $55,001 to $89,744",300,1,3,3,3,3,4,5,5,4,4,5,4,4,5,267,3,4,3
22ef68f72eca4a8d8fcab2d16b7a41ce,45 - 49,Female,High School,food_service_manager,USA,Hispanic or Latino,Ecuadorian,"From $55,001 to $89,744",300,3,1,3,3,3,4,5,5,4,4,5,4,4,5,759,3,4,3
22ef68f72eca4a8d8fcab2d16b7a41ce,45 - 49,Female,High School,food_service_manager,USA,Hispanic or Latino,Ecuadorian,"From $55,001 to $89,744",300,3,2,3,3,3,4,5,5,4,4,5,4,4,5,759,3,4,3
22ef68f72eca4a8d8fcab2d16b7a41ce,45 - 49,Female,High School,food_service_manager,USA,Hispanic or Latino,Ecuadorian,"From $55,001 to $89,744",300,3,3,3,3,3,4,5,5,4,4,5,4,4,5,759,3,4,3
22ef68f72eca4a8d8fcab2d16b7a41ce,45 - 49,Female,High School,food_service_manager,USA,Hispanic or Latino,Ecuadorian,"From $55,001 to $89,744",300,5,1,3,3,3,4,5,5,4,4,5,4,4,5,1261,4,4,3
22ef68f72eca4a8d8fcab2d16b7a41ce,45 - 49,Female,High School,food_service_manager,USA,Hispanic or Latino,Ecuadorian,"From $55,001 to $89,744",300,5,2,3,3,3,4,5,5,4,4,5,4,4,5,1261,4,4,3
22ef68f72eca4a8d8fcab2d16b7a41ce,45 - 49,Female,High School,food_service_manager,USA,Hispanic or Latino,Ecuadorian,"From $55,001 to $89,744",300,5,3,3,3,3,4,5,5,4,4,5,4,4,5,1261,4,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",50,1,1,3,3,3,4,5,5,4,4,4,4,4,4,49,2,3,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",50,1,2,3,3,3,4,5,5,4,4,4,4,4,4,49,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",50,1,3,3,3,3,4,5,5,4,4,4,4,4,4,49,2,3,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",50,3,1,3,3,3,4,5,5,4,4,4,4,4,4,150,3,3,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",50,3,2,3,3,3,4,5,5,4,4,4,4,4,4,150,3,3,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",50,3,3,3,3,3,4,5,5,4,4,4,4,4,4,150,3,3,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",50,5,1,3,3,3,4,5,5,4,4,4,4,4,4,252,3,3,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",50,5,2,3,3,3,4,5,5,4,4,4,4,4,4,252,3,3,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",50,5,3,3,3,3,4,5,5,4,4,4,4,4,4,252,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",150,1,1,3,3,3,4,5,5,4,4,4,4,4,4,158,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",150,1,2,3,3,3,4,5,5,4,4,4,4,4,4,158,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",150,1,3,3,3,3,4,5,5,4,4,4,4,4,4,158,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",150,3,1,3,3,3,4,5,5,4,4,4,4,4,4,415,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",150,3,2,3,3,3,4,5,5,4,4,4,4,4,4,415,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",150,3,3,3,3,3,4,5,5,4,4,4,4,4,4,415,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",150,5,1,3,3,3,4,5,5,4,4,4,4,4,4,673,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",150,5,2,3,3,3,4,5,5,4,4,4,4,4,4,673,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",150,5,3,3,3,3,4,5,5,4,4,4,4,4,4,673,3,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",300,1,1,3,3,3,4,5,5,4,4,4,4,4,4,268,4,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",300,1,2,3,3,3,4,5,5,4,4,4,4,4,4,268,4,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",300,1,3,3,3,3,4,5,5,4,4,4,4,4,4,268,4,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",300,3,1,3,3,3,4,5,5,4,4,4,4,4,4,749,4,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",300,3,2,3,3,3,4,5,5,4,4,4,4,4,4,749,4,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",300,3,3,3,3,3,4,5,5,4,4,4,4,4,4,749,4,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",300,5,1,3,3,3,4,5,5,4,4,4,4,4,4,1184,4,4,3
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",300,5,2,3,3,3,4,5,5,4,4,4,4,4,4,1184,4,5,4
464ce80955584b3d9366c55c089b86d4,60 - 64,Male,Some college,"Inspector, Tester, Sorter, Sampler, or Weigher",USA,Asian,Indian,"From $55,001 to $89,744",300,5,3,3,3,3,4,5,5,4,4,4,4,4,4,1184,4,4,3
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",50,1,1,3,3,3,3,4,4,4,4,4,4,4,4,48,3,3,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",50,1,2,3,3,3,3,4,4,4,4,4,4,4,4,48,3,3,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",50,1,3,3,3,3,3,4,4,4,4,4,4,4,4,48,3,3,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",50,3,1,3,3,3,3,4,4,4,4,4,4,4,4,157,3,2,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",50,3,2,3,3,3,3,4,4,4,4,4,4,4,4,157,3,3,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",50,3,3,3,3,3,3,4,4,4,4,4,4,4,4,157,3,2,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",50,5,1,3,3,3,3,4,4,4,4,4,4,4,4,263,3,3,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",50,5,2,3,3,3,3,4,4,4,4,4,4,4,4,263,3,3,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",50,5,3,3,3,3,3,4,4,4,4,4,4,4,4,263,3,3,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",150,1,1,3,3,3,3,4,4,4,4,4,4,4,4,154,3,4,3
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",150,1,2,3,3,3,3,4,4,4,4,4,4,4,4,154,3,4,3
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",150,1,3,3,3,3,3,4,4,4,4,4,4,4,4,154,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",150,3,1,3,3,3,3,4,4,4,4,4,4,4,4,434,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",150,3,2,3,3,3,3,4,4,4,4,4,4,4,4,434,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",150,3,3,3,3,3,3,4,4,4,4,4,4,4,4,434,3,4,3
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",150,5,1,3,3,3,3,4,4,4,4,4,4,4,4,720,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",150,5,2,3,3,3,3,4,4,4,4,4,4,4,4,720,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",150,5,3,3,3,3,3,4,4,4,4,4,4,4,4,720,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",300,1,1,3,3,3,3,4,4,4,4,4,4,4,4,279,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",300,1,2,3,3,3,3,4,4,4,4,4,4,4,4,279,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",300,1,3,3,3,3,3,4,4,4,4,4,4,4,4,279,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",300,3,1,3,3,3,3,4,4,4,4,4,4,4,4,776,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",300,3,2,3,3,3,3,4,4,4,4,4,4,4,4,776,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",300,3,3,3,3,3,3,4,4,4,4,4,4,4,4,776,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",300,5,1,3,3,3,3,4,4,4,4,4,4,4,4,1262,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",300,5,2,3,3,3,3,4,4,4,4,4,4,4,4,1262,3,4,4
29aee855119e4e6ebee616f40d0dc193,20 - 24,Female,High School,waiter_or_waitress,USA,White,American,"From $28,008 to $55,000",300,5,3,3,3,3,3,4,4,4,4,4,4,4,4,1262,3,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",50,1,1,4,3,4,5,5,5,4,4,5,5,4,4,55,3,3,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",50,1,2,4,3,4,5,5,5,4,4,5,5,4,4,55,3,3,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",50,1,3,4,3,4,5,5,5,4,4,5,5,4,4,55,3,3,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",50,3,1,4,3,4,5,5,5,4,4,5,5,4,4,161,3,3,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",50,3,2,4,3,4,5,5,5,4,4,5,5,4,4,161,3,3,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",50,3,3,4,3,4,5,5,5,4,4,5,5,4,4,161,3,3,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",50,5,1,4,3,4,5,5,5,4,4,5,5,4,4,261,3,4,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",50,5,2,4,3,4,5,5,5,4,4,5,5,4,4,261,3,4,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",50,5,3,4,3,4,5,5,5,4,4,5,5,4,4,261,3,4,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",150,1,1,4,3,4,5,5,5,4,4,5,5,4,4,153,3,4,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",150,1,2,4,3,4,5,5,5,4,4,5,5,4,4,153,4,4,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",150,1,3,4,3,4,5,5,5,4,4,5,5,4,4,153,3,4,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",150,3,1,4,3,4,5,5,5,4,4,5,5,4,4,439,4,4,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",150,3,2,4,3,4,5,5,5,4,4,5,5,4,4,439,3,4,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",150,3,3,4,3,4,5,5,5,4,4,5,5,4,4,439,4,4,3
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",150,5,1,4,3,4,5,5,5,4,4,5,5,4,4,728,4,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",150,5,2,4,3,4,5,5,5,4,4,5,5,4,4,728,4,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",150,5,3,4,3,4,5,5,5,4,4,5,5,4,4,728,4,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",300,1,1,4,3,4,5,5,5,4,4,5,5,4,4,266,3,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",300,1,2,4,3,4,5,5,5,4,4,5,5,4,4,266,3,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",300,1,3,4,3,4,5,5,5,4,4,5,5,4,4,266,4,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",300,3,1,4,3,4,5,5,5,4,4,5,5,4,4,751,4,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",300,3,2,4,3,4,5,5,5,4,4,5,5,4,4,751,4,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",300,3,3,4,3,4,5,5,5,4,4,5,5,4,4,751,4,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",300,5,1,4,3,4,5,5,5,4,4,5,5,4,4,1241,4,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",300,5,2,4,3,4,5,5,5,4,4,5,5,4,4,1241,4,4,4
d655109b093443459a125a4c446fd8b6,45 - 49,Female,High School,Bartender,USA,Hispanic or Latino,American,"From $55,001 to $89,744",300,5,3,4,3,4,5,5,5,4,4,5,5,4,4,1241,4,4,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",50,1,1,2,1,3,4,5,5,4,4,4,3,4,4,50,4,4,3
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",50,1,2,2,1,3,4,5,5,4,4,4,3,4,4,50,4,4,3
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",50,1,3,2,1,3,4,5,5,4,4,4,3,4,4,50,3,4,3
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",50,3,1,2,1,3,4,5,5,4,4,4,3,4,4,146,3,4,3
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",50,3,2,2,1,3,4,5,5,4,4,4,3,4,4,146,3,4,3
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",50,3,3,2,1,3,4,5,5,4,4,4,3,4,4,146,4,4,3
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",50,5,1,2,1,3,4,5,5,4,4,4,3,4,4,240,3,3,3
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",50,5,2,2,1,3,4,5,5,4,4,4,3,4,4,240,3,3,3
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",50,5,3,2,1,3,4,5,5,4,4,4,3,4,4,240,3,4,3
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",150,1,1,2,1,3,4,5,5,4,4,4,3,4,4,151,4,4,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",150,1,2,2,1,3,4,5,5,4,4,4,3,4,4,151,4,4,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",150,1,3,2,1,3,4,5,5,4,4,4,3,4,4,151,4,4,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",150,3,1,2,1,3,4,5,5,4,4,4,3,4,4,413,3,4,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",150,3,2,2,1,3,4,5,5,4,4,4,3,4,4,413,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",150,3,3,2,1,3,4,5,5,4,4,4,3,4,4,413,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",150,5,1,2,1,3,4,5,5,4,4,4,3,4,4,676,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",150,5,2,2,1,3,4,5,5,4,4,4,3,4,4,676,3,4,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",150,5,3,2,1,3,4,5,5,4,4,4,3,4,4,676,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",300,1,1,2,1,3,4,5,5,4,4,4,3,4,4,284,2,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",300,1,2,2,1,3,4,5,5,4,4,4,3,4,4,284,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",300,1,3,2,1,3,4,5,5,4,4,4,3,4,4,284,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",300,3,1,2,1,3,4,5,5,4,4,4,3,4,4,858,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",300,3,2,2,1,3,4,5,5,4,4,4,3,4,4,858,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",300,3,3,2,1,3,4,5,5,4,4,4,3,4,4,858,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",300,5,1,2,1,3,4,5,5,4,4,4,3,4,4,1404,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",300,5,2,2,1,3,4,5,5,4,4,4,3,4,4,1404,3,3,4
dd2a893ae56947d6815beff1f888172f,45 - 49,Female,Bachelor's,Middle School Teacher,USA,White,American,"From $55,001 to $89,744",300,5,3,2,1,3,4,5,5,4,4,4,3,4,4,1404,3,3,4
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",50,1,1,4,3,1,4,5,4,3,4,4,4,3,4,56,2,3,3
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",50,1,2,4,3,1,4,5,4,3,4,4,4,3,4,56,3,4,3
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",50,1,3,4,3,1,4,5,4,3,4,4,4,3,4,56,2,3,3
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",50,3,1,4,3,1,4,5,4,3,4,4,4,3,4,165,3,4,3
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",50,3,2,4,3,1,4,5,4,3,4,4,4,3,4,165,3,4,3
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",50,3,3,4,3,1,4,5,4,3,4,4,4,3,4,165,3,4,3
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",50,5,1,4,3,1,4,5,4,3,4,4,4,3,4,273,3,4,3
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",50,5,2,4,3,1,4,5,4,3,4,4,4,3,4,273,3,4,3
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",50,5,3,4,3,1,4,5,4,3,4,4,4,3,4,273,3,4,3
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",150,1,1,4,3,1,4,5,4,3,4,4,4,3,4,154,3,4,4
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",150,1,2,4,3,1,4,5,4,3,4,4,4,3,4,154,3,4,4
f416b77f994f41d7a41e3106ceaa3f52,25 - 29,Female,Some College,Customer Service Representative,USA,Hispanic or Latino,American,"From $28,008 to $55,000",150,1,3,4,3,1,4,5,4,3,4,4,4,3,4,154,3,4,4
